starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 24 22:58:22 2021	1627131502	1	20	21	20
Sat Jul 24 22:58:21 2021	1627131501	1	20	21	20
Sat Jul 24 22:58:22 2021	1627131502	1	21	21	20
Sat Jul 24 22:58:21 2021	1627131501	4	18	21	17
Sat Jul 24 22:58:21 2021	1627131501	1	20	21	20
Sat Jul 24 22:58:21 2021	1627131501	1	20	21	20
Sat Jul 24 22:58:21 2021	1627131501	1	20	21	20
Sat Jul 24 22:58:21 2021	1627131501	1	20	21	20
Sat Jul 24 22:58:21 2021	1627131501	1	20	21	20
Sat Jul 24 22:58:21 2021	1627131501	1	21	21	19
Sat Jul 24 22:58:21 2021	1627131501	1	20	21	20
Sat Jul 24 22:58:22 2021	1627131502	1	20	21	20
Sat Jul 24 22:58:22 2021	1627131502	2	19	21	16
Sat Jul 24 22:58:21 2021	1627131501	2	19	21	19
Sat Jul 24 22:58:21 2021	1627131501	2	20	21	20
Sat Jul 24 22:58:21 2021	1627131501	7	14	21	14
Sat Jul 24 22:58:21 2021	1627131501	1	20	21	19
Sat Jul 24 22:58:21 2021	1627131501	2	20	21	20
Sat Jul 24 22:58:21 2021	1627131501	4	18	21	18
Sat Jul 24 22:58:21 2021	1627131501	7	15	21	15
Sat Jul 24 22:58:22 2021	1627131502	1	20	21	20
Sat Jul 24 22:58:22 2021	1627131502	6	16	21	15
Sat Jul 24 22:58:21 2021	1627131501	6	16	21	16
Sat Jul 24 22:58:21 2021	1627131501	5	17	21	16
Sat Jul 24 22:58:21 2021	1627131501	1	20	21	19
Sat Jul 24 22:58:21 2021	1627131501	1	20	21	20
Sat Jul 24 22:58:21 2021	1627131501	1	21	21	20
Sat Jul 24 22:58:21 2021	1627131501	1	21	21	20
Sat Jul 24 22:58:21 2021	1627131501	2	20	21	20
Sat Jul 24 22:58:22 2021	1627131502	1	20	21	19
Sat Jul 24 22:58:21 2021	1627131501	5	17	21	17
Sat Jul 24 22:58:21 2021	1627131501	4	18	21	18
Sat Jul 24 22:58:21 2021	1627131501	1	20	21	20
Sat Jul 24 22:58:21 2021	1627131501	0	21	22	21
Sat Jul 24 22:58:21 2021	1627131501	3	19	22	19
Sat Jul 24 22:58:21 2021	1627131501	1	21	22	19
Sat Jul 24 22:58:21 2021	1627131501	2	20	22	20
Sat Jul 24 22:58:21 2021	1627131501	3	19	22	18
Sat Jul 24 22:58:21 2021	1627131501	2	20	22	19
Sat Jul 24 22:58:21 2021	1627131501	2	20	22	19
Sat Jul 24 22:58:21 2021	1627131501	2	20	22	20
Sat Jul 24 22:58:21 2021	1627131501	5	17	22	17
Sat Jul 24 22:58:21 2021	1627131501	2	19	22	19
Sat Jul 24 22:58:21 2021	1627131501	1	20	22	20
Sat Jul 24 22:58:21 2021	1627131501	2	20	22	20
Sat Jul 24 22:58:21 2021	1627131501	4	18	22	17
Sat Jul 24 22:58:22 2021	1627131502	1	21	22	20
Sat Jul 24 22:58:21 2021	1627131501	1	20	22	19
Sat Jul 24 22:58:21 2021	1627131501	4	18	22	18
Sat Jul 24 22:58:21 2021	1627131501	2	20	22	19
Sat Jul 24 22:58:21 2021	1627131501	6	15	22	15
Sat Jul 24 22:58:21 2021	1627131501	1	21	22	21
Sat Jul 24 22:58:21 2021	1627131501	6	15	22	14
Sat Jul 24 22:58:22 2021	1627131502	1	21	22	21
Sat Jul 24 22:58:21 2021	1627131501	5	17	22	17
Sat Jul 24 22:58:21 2021	1627131501	2	20	22	20
Sat Jul 24 22:58:22 2021	1627131502	6	16	22	16
Sat Jul 24 22:58:21 2021	1627131501	7	15	22	15
Sat Jul 24 22:58:21 2021	1627131501	7	15	22	15
Sat Jul 24 22:58:22 2021	1627131502	1	21	22	21
Sat Jul 24 22:58:21 2021	1627131501	1	21	22	21
Sat Jul 24 22:58:21 2021	1627131501	1	20	22	20
Sat Jul 24 22:58:21 2021	1627131501	3	19	22	19
Sat Jul 24 22:58:21 2021	1627131501	4	18	22	18
Sat Jul 24 22:58:21 2021	1627131501	5	17	22	17
Sat Jul 24 22:58:21 2021	1627131501	2	20	22	19
Sat Jul 24 22:58:21 2021	1627131501	2	20	22	20
Sat Jul 24 22:58:21 2021	1627131501	1	21	22	20
Sat Jul 24 22:58:21 2021	1627131501	2	20	22	20
Sat Jul 24 22:58:21 2021	1627131501	3	19	22	19
Sat Jul 24 22:58:21 2021	1627131501	4	18	22	17
Sat Jul 24 22:58:21 2021	1627131501	1	21	22	21
Sat Jul 24 22:58:21 2021	1627131501	2	20	22	19
Sat Jul 24 22:58:21 2021	1627131501	1	21	22	20
Sat Jul 24 22:58:21 2021	1627131501	2	20	22	20
Sat Jul 24 22:58:21 2021	1627131501	1	21	22	19
Sat Jul 24 22:58:21 2021	1627131501	2	21	22	20
Sat Jul 24 22:58:22 2021	1627131502	1	21	22	21
Sat Jul 24 22:58:21 2021	1627131501	1	21	22	21
Sat Jul 24 22:58:21 2021	1627131501	5	17	22	17
Sat Jul 24 22:58:22 2021	1627131502	2	20	22	20
Sat Jul 24 22:58:21 2021	1627131501	2	20	22	15
Sat Jul 24 22:58:21 2021	1627131501	1	21	22	21
Sat Jul 24 22:58:22 2021	1627131502	1	21	22	20
Sat Jul 24 22:58:21 2021	1627131501	2	21	22	21
Sat Jul 24 22:58:22 2021	1627131502	6	16	22	16
Sat Jul 24 22:58:21 2021	1627131501	1	21	22	20
Sat Jul 24 22:58:21 2021	1627131501	7	16	22	16
Sat Jul 24 22:58:21 2021	1627131501	6	16	22	15
Sat Jul 24 22:58:21 2021	1627131501	2	21	22	19
Sat Jul 24 22:58:21 2021	1627131501	0	22	22	22
Sat Jul 24 22:58:21 2021	1627131501	1	21	22	21
Sat Jul 24 22:58:21 2021	1627131501	5	18	22	17
Sat Jul 24 22:58:21 2021	1627131501	2	20	22	19
Sat Jul 24 22:58:22 2021	1627131502	6	17	22	17
Sat Jul 24 22:58:21 2021	1627131501	2	20	22	18
Sat Jul 24 22:58:21 2021	1627131501	1	21	22	21
Sat Jul 24 22:58:21 2021	1627131501	2	20	22	19
Sat Jul 24 22:58:21 2021	1627131501	2	21	22	21
Sat Jul 24 22:58:22 2021	1627131502	2	21	22	19
Sat Jul 24 22:58:21 2021	1627131501	1	21	22	20
Sat Jul 24 22:58:21 2021	1627131501	0	22	22	22
Sat Jul 24 22:58:21 2021	1627131501	4	18	22	18
Sat Jul 24 22:58:22 2021	1627131502	0	22	22	22
Sat Jul 24 22:58:21 2021	1627131501	1	21	22	16
Sat Jul 24 22:58:21 2021	1627131501	0	22	23	22
Sat Jul 24 22:58:22 2021	1627131502	1	22	23	22
Sat Jul 24 22:58:21 2021	1627131501	2	21	23	20
Sat Jul 24 22:58:21 2021	1627131501	2	20	23	20
Sat Jul 24 22:58:21 2021	1627131501	2	21	23	15
Sat Jul 24 22:58:22 2021	1627131502	2	21	23	20
Sat Jul 24 22:58:21 2021	1627131501	2	20	23	20
Sat Jul 24 22:58:21 2021	1627131501	1	22	23	21
Sat Jul 24 22:58:21 2021	1627131501	3	20	23	20
Sat Jul 24 22:58:21 2021	1627131501	1	21	23	21
Sat Jul 24 22:58:21 2021	1627131501	1	22	23	22
Sat Jul 24 22:58:21 2021	1627131501	5	18	23	18
Sat Jul 24 22:58:21 2021	1627131501	1	21	23	21
Sat Jul 24 22:58:21 2021	1627131501	2	20	23	20
Sat Jul 24 22:58:21 2021	1627131501	1	22	23	16
Sat Jul 24 22:58:21 2021	1627131501	2	20	23	20
Sat Jul 24 22:58:21 2021	1627131501	2	21	23	20
Sat Jul 24 22:58:21 2021	1627131501	2	20	23	20
Sat Jul 24 22:58:21 2021	1627131501	2	21	23	20
Sat Jul 24 22:58:21 2021	1627131501	2	21	23	21
Sat Jul 24 22:58:21 2021	1627131501	3	19	23	19
Sat Jul 24 22:58:21 2021	1627131501	2	21	23	20
Sat Jul 24 22:58:21 2021	1627131501	1	22	23	22
Sat Jul 24 22:58:21 2021	1627131501	1	22	23	21
Sat Jul 24 22:58:21 2021	1627131501	1	22	23	22
Sat Jul 24 22:58:21 2021	1627131501	2	21	23	21
Sat Jul 24 22:58:21 2021	1627131501	1	22	23	21
Sat Jul 24 22:58:21 2021	1627131501	2	20	23	20
Sat Jul 24 22:58:21 2021	1627131501	3	19	23	19
Sat Jul 24 22:58:21 2021	1627131501	1	21	23	21
Sat Jul 24 22:58:21 2021	1627131501	1	22	23	21
Sat Jul 24 22:58:21 2021	1627131501	1	22	23	16
Sat Jul 24 22:58:21 2021	1627131501	2	21	23	21
Sat Jul 24 22:58:21 2021	1627131501	2	21	23	21
Sat Jul 24 22:58:21 2021	1627131501	4	19	23	19
Sat Jul 24 22:58:21 2021	1627131501	0	23	23	22
Sat Jul 24 22:58:21 2021	1627131501	2	21	23	21
Sat Jul 24 22:58:21 2021	1627131501	2	21	23	21
Sat Jul 24 22:58:21 2021	1627131501	2	22	23	22
Sat Jul 24 22:58:21 2021	1627131501	2	21	23	21
Sat Jul 24 22:58:21 2021	1627131501	0	23	23	23
Sat Jul 24 22:58:21 2021	1627131501	1	22	23	17
Sat Jul 24 22:58:21 2021	1627131501	4	20	23	19
Sat Jul 24 22:58:21 2021	1627131501	2	21	23	21
Sat Jul 24 22:58:21 2021	1627131501	1	22	23	22
Sat Jul 24 22:58:21 2021	1627131501	1	22	23	22
Sat Jul 24 22:58:21 2021	1627131501	6	17	23	16
Sat Jul 24 22:58:21 2021	1627131501	2	21	23	20
Sat Jul 24 22:58:21 2021	1627131501	3	21	23	19
Sat Jul 24 22:58:22 2021	1627131502	2	22	23	20
Sat Jul 24 22:58:21 2021	1627131501	2	21	23	21
Sat Jul 24 22:58:21 2021	1627131501	2	21	23	21
Sat Jul 24 22:58:22 2021	1627131502	2	22	24	20
Sat Jul 24 22:58:21 2021	1627131501	4	20	24	20
Sat Jul 24 22:58:21 2021	1627131501	2	21	24	21
Sat Jul 24 22:58:21 2021	1627131501	3	21	24	21
Sat Jul 24 22:58:22 2021	1627131502	2	22	24	20
Sat Jul 24 22:58:21 2021	1627131501	2	22	24	21
Sat Jul 24 22:58:21 2021	1627131501	1	22	24	22
Sat Jul 24 22:58:21 2021	1627131501	2	22	24	21
Sat Jul 24 22:58:21 2021	1627131501	3	20	24	20
Sat Jul 24 22:58:21 2021	1627131501	2	21	24	21
Sat Jul 24 22:58:21 2021	1627131501	2	22	24	22
Sat Jul 24 22:58:21 2021	1627131501	1	23	24	19
Sat Jul 24 22:58:21 2021	1627131501	2	22	24	22
Sat Jul 24 22:58:22 2021	1627131502	2	22	24	20
Sat Jul 24 22:58:21 2021	1627131501	1	23	24	21
Sat Jul 24 22:58:21 2021	1627131501	4	20	24	20
Sat Jul 24 22:58:21 2021	1627131501	4	20	24	20
Sat Jul 24 22:58:21 2021	1627131501	2	22	24	21
Sat Jul 24 22:58:21 2021	1627131501	1	23	24	23
Sat Jul 24 22:58:21 2021	1627131501	2	22	24	21
Sat Jul 24 22:58:21 2021	1627131501	1	23	24	23
Sat Jul 24 22:58:21 2021	1627131501	1	23	24	23
Sat Jul 24 22:58:21 2021	1627131501	5	19	24	19
Sat Jul 24 22:58:21 2021	1627131501	2	22	24	22
Sat Jul 24 22:58:21 2021	1627131501	3	21	24	21
Sat Jul 24 22:58:21 2021	1627131501	3	21	24	21
Sat Jul 24 22:58:21 2021	1627131501	1	23	24	23
Sat Jul 24 22:58:21 2021	1627131501	3	21	24	21
Sat Jul 24 22:58:21 2021	1627131501	3	22	24	21
Sat Jul 24 22:58:22 2021	1627131502	2	22	24	20
Sat Jul 24 22:58:21 2021	1627131501	3	21	24	20
Sat Jul 24 22:58:21 2021	1627131501	3	21	24	21
Sat Jul 24 22:58:21 2021	1627131501	6	18	24	18
Sat Jul 24 22:58:21 2021	1627131501	3	21	24	18
Sat Jul 24 22:58:21 2021	1627131501	1	24	24	23
Sat Jul 24 22:58:22 2021	1627131502	2	23	24	21
Sat Jul 24 22:58:22 2021	1627131502	2	23	24	22
Sat Jul 24 22:58:21 2021	1627131501	1	23	24	23
Sat Jul 24 22:58:21 2021	1627131501	2	22	24	21
Sat Jul 24 22:58:21 2021	1627131501	3	22	24	22
Sat Jul 24 22:58:21 2021	1627131501	2	22	24	22
Sat Jul 24 22:58:21 2021	1627131501	2	23	25	23
Sat Jul 24 22:58:21 2021	1627131501	2	22	25	22
Sat Jul 24 22:58:21 2021	1627131501	2	22	25	22
Sat Jul 24 22:58:21 2021	1627131501	0	24	25	24
Sat Jul 24 22:58:21 2021	1627131501	1	24	25	24
Sat Jul 24 22:58:21 2021	1627131501	4	21	25	21
Sat Jul 24 22:58:22 2021	1627131502	2	23	25	23
Sat Jul 24 22:58:21 2021	1627131501	3	22	25	19
Sat Jul 24 22:58:21 2021	1627131501	4	21	25	18
Sat Jul 24 22:58:21 2021	1627131501	2	23	25	23
Sat Jul 24 22:58:21 2021	1627131501	4	21	25	18
Sat Jul 24 22:58:21 2021	1627131501	2	24	25	23
Sat Jul 24 22:58:21 2021	1627131501	1	24	25	24
Sat Jul 24 22:58:21 2021	1627131501	1	24	25	24
Sat Jul 24 22:58:21 2021	1627131501	2	23	25	23
Sat Jul 24 22:58:21 2021	1627131501	1	24	25	24
Sat Jul 24 22:58:21 2021	1627131501	3	23	25	23
Sat Jul 24 22:58:21 2021	1627131501	1	25	25	24
Sat Jul 24 22:58:22 2021	1627131502	1	25	25	22
Sat Jul 24 22:58:22 2021	1627131502	1	25	25	23
Sat Jul 24 22:58:21 2021	1627131501	2	23	26	23
Sat Jul 24 22:58:21 2021	1627131501	3	22	26	22
Sat Jul 24 22:58:21 2021	1627131501	2	24	26	24
Sat Jul 24 22:58:22 2021	1627131502	0	25	26	23
Sat Jul 24 22:58:21 2021	1627131501	6	20	26	19
Sat Jul 24 22:58:21 2021	1627131501	6	19	26	19
Sat Jul 24 22:58:21 2021	1627131501	1	25	26	19
Sat Jul 24 22:58:21 2021	1627131501	2	24	26	24
Sat Jul 24 22:58:21 2021	1627131501	0	26	26	26
Sat Jul 24 22:58:21 2021	1627131501	2	24	26	24
Sat Jul 24 22:58:22 2021	1627131502	2	24	26	22
Sat Jul 24 22:58:21 2021	1627131501	3	23	26	23
Sat Jul 24 22:58:21 2021	1627131501	2	24	26	23
Sat Jul 24 22:58:22 2021	1627131502	2	24	26	22
Sat Jul 24 22:58:21 2021	1627131501	4	22	26	21
Sat Jul 24 22:58:21 2021	1627131501	1	25	26	24
Sat Jul 24 22:58:21 2021	1627131501	1	26	27	25
Sat Jul 24 22:58:22 2021	1627131502	1	26	27	23
Sat Jul 24 22:58:21 2021	1627131501	3	24	27	24
Sat Jul 24 22:58:22 2021	1627131502	2	25	27	23
Sat Jul 24 22:58:21 2021	1627131501	2	25	27	24
Sat Jul 24 22:58:21 2021	1627131501	1	26	27	20
Sat Jul 24 22:58:21 2021	1627131501	0	27	27	26
Sat Jul 24 22:58:21 2021	1627131501	1	26	27	20
Sat Jul 24 22:58:21 2021	1627131501	4	24	27	24
Sat Jul 24 22:58:21 2021	1627131501	2	26	27	26
Sat Jul 24 22:58:21 2021	1627131501	2	26	28	24
Sat Jul 24 22:58:22 2021	1627131502	2	26	28	23
Sat Jul 24 22:58:22 2021	1627131502	2	26	28	24
Sat Jul 24 22:58:21 2021	1627131501	4	24	28	23
Sat Jul 24 22:58:21 2021	1627131501	1	27	28	27
Sat Jul 24 22:58:21 2021	1627131501	2	26	28	26
Sat Jul 24 22:58:22 2021	1627131502	2	26	28	24
Sat Jul 24 22:58:21 2021	1627131501	6	23	28	23
Sat Jul 24 22:58:21 2021	1627131501	1	27	29	26
Sat Jul 24 22:58:21 2021	1627131501	1	27	29	27
Sat Jul 24 22:58:21 2021	1627131501	1	28	29	28
Sat Jul 24 22:58:22 2021	1627131502	2	27	29	24
Sat Jul 24 22:58:22 2021	1627131502	2	28	30	25
Sat Jul 24 22:58:21 2021	1627131501	5	25	30	24
Sat Jul 24 22:58:22 2021	1627131502	2	28	30	27
Sat Jul 24 22:58:21 2021	1627131501	5	26	30	26
Sat Jul 24 22:58:21 2021	1627131501	3	28	31	17
Sat Jul 24 22:58:21 2021	1627131501	6	25	31	25
Sat Jul 24 22:58:21 2021	1627131501	4	27	31	23
Sat Jul 24 22:58:21 2021	1627131501	2	29	31	28
Sat Jul 24 22:58:21 2021	1627131501	3	28	31	27
Sat Jul 24 22:58:21 2021	1627131501	6	26	31	26
Sat Jul 24 22:58:21 2021	1627131501	3	29	32	27
Sat Jul 24 22:58:21 2021	1627131501	3	29	32	27
Sat Jul 24 22:58:22 2021	1627131502	2	30	32	28
Sat Jul 24 22:58:21 2021	1627131501	6	26	32	25
Sat Jul 24 22:58:21 2021	1627131501	0	31	32	31
Sat Jul 24 22:58:21 2021	1627131501	3	29	32	27
Sat Jul 24 22:58:21 2021	1627131501	3	29	32	28
Sat Jul 24 22:58:21 2021	1627131501	5	27	32	27
Sat Jul 24 22:58:21 2021	1627131501	3	29	32	28
Sat Jul 24 22:58:21 2021	1627131501	5	27	32	27
Sat Jul 24 22:58:21 2021	1627131501	2	30	32	18
Sat Jul 24 22:58:21 2021	1627131501	2	30	32	28
Sat Jul 24 22:58:21 2021	1627131501	2	30	32	28
Sat Jul 24 22:58:21 2021	1627131501	3	29	32	29
Sat Jul 24 22:58:21 2021	1627131501	6	26	32	23
Sat Jul 24 22:58:21 2021	1627131501	3	29	32	29
Sat Jul 24 22:58:21 2021	1627131501	3	29	32	28
Sat Jul 24 22:58:21 2021	1627131501	3	29	32	28
Sat Jul 24 22:58:21 2021	1627131501	6	27	33	27
Sat Jul 24 22:58:21 2021	1627131501	3	29	33	28
Sat Jul 24 22:58:21 2021	1627131501	4	29	33	29
Sat Jul 24 22:58:21 2021	1627131501	3	30	33	28
Sat Jul 24 22:58:21 2021	1627131501	4	29	33	29
Sat Jul 24 22:58:21 2021	1627131501	1	32	33	32
Sat Jul 24 22:58:21 2021	1627131501	7	26	33	26
Sat Jul 24 22:58:21 2021	1627131501	2	31	33	31
Sat Jul 24 22:58:21 2021	1627131501	3	31	34	31
Sat Jul 24 22:58:21 2021	1627131501	2	31	34	30
Sat Jul 24 22:58:21 2021	1627131501	2	32	34	32
Sat Jul 24 22:58:21 2021	1627131501	1	33	34	32
Sat Jul 24 22:58:21 2021	1627131501	1	33	34	32
Sat Jul 24 22:58:21 2021	1627131501	0	34	34	33
Sat Jul 24 22:58:21 2021	1627131501	0	34	34	33
Sat Jul 24 22:58:21 2021	1627131501	3	32	34	30
Sat Jul 24 22:58:21 2021	1627131501	2	32	34	30
Sat Jul 24 22:58:21 2021	1627131501	2	33	34	32
Sat Jul 24 22:58:21 2021	1627131501	2	32	34	30
Sat Jul 24 22:58:21 2021	1627131501	2	33	34	32
Sat Jul 24 22:58:21 2021	1627131501	3	32	35	30
Sat Jul 24 22:58:21 2021	1627131501	6	28	35	28
Sat Jul 24 22:58:21 2021	1627131501	7	28	35	28
Sat Jul 24 22:58:21 2021	1627131501	3	32	35	30
Sat Jul 24 22:58:21 2021	1627131501	3	32	35	31
Sat Jul 24 22:58:21 2021	1627131501	6	29	35	29
Sat Jul 24 22:58:21 2021	1627131501	2	34	35	32
Sat Jul 24 22:58:21 2021	1627131501	2	34	35	32
Sat Jul 24 22:58:21 2021	1627131501	3	32	35	32
Sat Jul 24 22:58:21 2021	1627131501	2	34	36	32
Sat Jul 24 22:58:21 2021	1627131501	2	34	36	33
Sat Jul 24 22:58:21 2021	1627131501	3	33	36	32
Sat Jul 24 22:58:21 2021	1627131501	2	34	36	33
Sat Jul 24 22:58:21 2021	1627131501	2	34	36	33
Sat Jul 24 22:58:21 2021	1627131501	1	35	36	34
Sat Jul 24 22:58:21 2021	1627131501	1	35	36	34
Sat Jul 24 22:58:21 2021	1627131501	2	35	36	33
Sat Jul 24 22:58:21 2021	1627131501	2	34	36	33
Sat Jul 24 22:58:21 2021	1627131501	2	34	36	34
Sat Jul 24 22:58:21 2021	1627131501	6	30	36	30
Sat Jul 24 22:58:21 2021	1627131501	2	34	36	33
Sat Jul 24 22:58:22 2021	1627131502	2	35	37	33
Sat Jul 24 22:58:21 2021	1627131501	2	35	37	34
Sat Jul 24 22:58:21 2021	1627131501	1	35	37	34
Sat Jul 24 22:58:21 2021	1627131501	6	30	37	30
Sat Jul 24 22:58:21 2021	1627131501	2	35	37	35
Sat Jul 24 22:58:21 2021	1627131501	3	34	37	33
Sat Jul 24 22:58:21 2021	1627131501	3	34	37	34
Sat Jul 24 22:58:21 2021	1627131501	2	36	37	35
Sat Jul 24 22:58:21 2021	1627131501	5	32	37	32
Sat Jul 24 22:58:21 2021	1627131501	2	35	37	34
Sat Jul 24 22:58:21 2021	1627131501	3	34	37	32
Sat Jul 24 22:58:21 2021	1627131501	6	32	37	30
Sat Jul 24 22:58:21 2021	1627131501	3	35	37	34
Sat Jul 24 22:58:21 2021	1627131501	2	36	37	35
Sat Jul 24 22:58:21 2021	1627131501	2	36	38	35
Sat Jul 24 22:58:21 2021	1627131501	3	35	38	32
Sat Jul 24 22:58:21 2021	1627131501	4	34	38	34
Sat Jul 24 22:58:21 2021	1627131501	2	36	38	35
Sat Jul 24 22:58:21 2021	1627131501	2	37	38	35
Sat Jul 24 22:58:21 2021	1627131501	6	32	38	32
Sat Jul 24 22:58:21 2021	1627131501	4	35	38	34
Sat Jul 24 22:58:21 2021	1627131501	3	35	38	32
Sat Jul 24 22:58:21 2021	1627131501	2	37	38	35
Sat Jul 24 22:58:21 2021	1627131501	2	37	38	35
Sat Jul 24 22:58:21 2021	1627131501	7	31	38	31
Sat Jul 24 22:58:21 2021	1627131501	4	35	38	34
Sat Jul 24 22:58:21 2021	1627131501	6	32	38	30
Sat Jul 24 22:58:21 2021	1627131501	3	36	38	36
Sat Jul 24 22:58:21 2021	1627131501	6	32	38	30
Sat Jul 24 22:58:21 2021	1627131501	2	36	39	36
Sat Jul 24 22:58:21 2021	1627131501	8	31	39	31
Sat Jul 24 22:58:21 2021	1627131501	5	34	39	34
Sat Jul 24 22:58:21 2021	1627131501	3	36	39	35
Sat Jul 24 22:58:21 2021	1627131501	5	34	39	34
Sat Jul 24 22:58:21 2021	1627131501	3	36	39	34
Sat Jul 24 22:58:21 2021	1627131501	2	38	39	35
Sat Jul 24 22:58:21 2021	1627131501	6	34	40	34
Sat Jul 24 22:58:21 2021	1627131501	8	31	40	31
Sat Jul 24 22:58:21 2021	1627131501	8	31	40	31
Sat Jul 24 22:58:21 2021	1627131501	6	34	40	34
Sat Jul 24 22:58:21 2021	1627131501	6	34	40	31
Sat Jul 24 22:58:21 2021	1627131501	9	31	40	31
Sat Jul 24 22:58:21 2021	1627131501	2	38	40	36
Sat Jul 24 22:58:21 2021	1627131501	9	31	40	31
Sat Jul 24 22:58:21 2021	1627131501	9	31	40	31
Sat Jul 24 22:58:21 2021	1627131501	2	38	40	36
Sat Jul 24 22:58:21 2021	1627131501	2	38	40	37
Sat Jul 24 22:58:21 2021	1627131501	8	32	40	32
Sat Jul 24 22:58:21 2021	1627131501	6	35	40	35
Sat Jul 24 22:58:21 2021	1627131501	2	38	40	36
Sat Jul 24 22:58:21 2021	1627131501	8	32	40	32
Sat Jul 24 22:58:21 2021	1627131501	3	38	40	36
Sat Jul 24 22:58:21 2021	1627131501	2	38	40	36
Sat Jul 24 22:58:21 2021	1627131501	7	33	41	33
Sat Jul 24 22:58:21 2021	1627131501	2	39	41	38
Sat Jul 24 22:58:21 2021	1627131501	9	32	41	32
Sat Jul 24 22:58:21 2021	1627131501	8	32	41	32
Sat Jul 24 22:58:21 2021	1627131501	2	39	41	38
Sat Jul 24 22:58:21 2021	1627131501	2	38	41	36
Sat Jul 24 22:58:21 2021	1627131501	7	34	41	33
Sat Jul 24 22:58:21 2021	1627131501	6	35	41	35
Sat Jul 24 22:58:21 2021	1627131501	8	33	41	33
Sat Jul 24 22:58:21 2021	1627131501	5	36	41	36
Sat Jul 24 22:58:21 2021	1627131501	8	34	41	33
Sat Jul 24 22:58:21 2021	1627131501	9	33	41	33
Sat Jul 24 22:58:21 2021	1627131501	7	34	41	34
Sat Jul 24 22:58:21 2021	1627131501	8	33	41	33
Sat Jul 24 22:58:21 2021	1627131501	8	33	41	33
Sat Jul 24 22:58:21 2021	1627131501	2	39	41	37
Sat Jul 24 22:58:21 2021	1627131501	5	36	42	36
Sat Jul 24 22:58:21 2021	1627131501	7	35	42	33
Sat Jul 24 22:58:21 2021	1627131501	5	36	42	36
Sat Jul 24 22:58:21 2021	1627131501	8	34	42	34
Sat Jul 24 22:58:21 2021	1627131501	8	34	42	34
Sat Jul 24 22:58:21 2021	1627131501	8	34	42	33
Sat Jul 24 22:58:21 2021	1627131501	6	35	42	35
Sat Jul 24 22:58:21 2021	1627131501	8	34	42	34
Sat Jul 24 22:58:21 2021	1627131501	5	37	42	37
Sat Jul 24 22:58:21 2021	1627131501	5	37	42	37
Sat Jul 24 22:58:21 2021	1627131501	6	37	42	37
Sat Jul 24 22:58:21 2021	1627131501	6	36	42	36
Sat Jul 24 22:58:21 2021	1627131501	6	36	43	36
Sat Jul 24 22:58:21 2021	1627131501	2	40	43	40
Sat Jul 24 22:58:21 2021	1627131501	6	37	43	36
Sat Jul 24 22:58:21 2021	1627131501	5	38	43	38
Sat Jul 24 22:58:21 2021	1627131501	6	37	43	37
Sat Jul 24 22:58:21 2021	1627131501	3	40	44	38
Sat Jul 24 22:58:21 2021	1627131501	6	38	44	38
Sat Jul 24 22:58:21 2021	1627131501	6	38	44	38
Sat Jul 24 22:58:21 2021	1627131501	6	38	44	37
Sat Jul 24 22:58:21 2021	1627131501	6	38	44	38
Sat Jul 24 22:58:21 2021	1627131501	6	38	45	38
Sat Jul 24 22:58:21 2021	1627131501	6	38	45	38
Sat Jul 24 22:58:21 2021	1627131501	4	41	45	40
Sat Jul 24 22:58:21 2021	1627131501	1	43	45	41
Sat Jul 24 22:58:21 2021	1627131501	6	39	45	39
Sat Jul 24 22:58:21 2021	1627131501	6	39	45	39
Sat Jul 24 22:58:21 2021	1627131501	1	44	46	41
Sat Jul 24 22:58:21 2021	1627131501	6	40	46	40
Sat Jul 24 22:58:21 2021	1627131501	5	42	46	41
Sat Jul 24 22:58:21 2021	1627131501	6	41	47	41
Sat Jul 24 22:58:21 2021	1627131501	4	43	47	42
Sat Jul 24 22:58:21 2021	1627131501	3	44	47	43
Sat Jul 24 22:58:21 2021	1627131501	5	42	47	42
Sat Jul 24 22:58:21 2021	1627131501	1	46	47	44
Sat Jul 24 22:58:21 2021	1627131501	6	41	47	41
Sat Jul 24 22:58:21 2021	1627131501	6	41	47	41
Sat Jul 24 22:58:21 2021	1627131501	1	47	47	44
Sat Jul 24 22:58:21 2021	1627131501	4	43	47	43
Sat Jul 24 22:58:21 2021	1627131501	3	45	48	43
Sat Jul 24 22:58:21 2021	1627131501	4	43	48	43
Sat Jul 24 22:58:21 2021	1627131501	3	45	48	43
Sat Jul 24 22:58:21 2021	1627131501	1	47	48	44
Sat Jul 24 22:58:21 2021	1627131501	6	42	48	42
Sat Jul 24 22:58:21 2021	1627131501	1	47	48	46
Sat Jul 24 22:58:21 2021	1627131501	1	47	48	46
Sat Jul 24 22:58:21 2021	1627131501	1	47	49	46
Sat Jul 24 22:58:21 2021	1627131501	5	43	49	43
Sat Jul 24 22:58:21 2021	1627131501	2	46	49	43
Sat Jul 24 22:58:21 2021	1627131501	6	43	49	43
Sat Jul 24 22:58:21 2021	1627131501	6	42	49	42
Sat Jul 24 22:58:21 2021	1627131501	6	44	50	44
Sat Jul 24 22:58:21 2021	1627131501	7	44	50	44
Sat Jul 24 22:58:21 2021	1627131501	4	46	51	46
Sat Jul 24 22:58:21 2021	1627131501	1	51	52	48
